HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/BLES00693-[Dragon Ball Raging Blast]/PS3_GAME/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/BLES00693-[Dragon Ball Raging Blast]/PS3_GAME/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_bdvd/ -> D:/Emulateurs/Rpcs3/dev_hdd0/game/BLES00693-[Dragon Ball Raging Blast]/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: Dragon Ball: Raging Blast
LDR: ! Serial: BLES00693
LDR: ! Elf path: /dev_bdvd/PS3_GAME/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xc2a3a60000, g_priv_addr = 0xc3a3a60000
MEM: ! Memory initialized.
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
HLE: E {PPU[0x76] Thread (sp_job_server thread)[0x005d79e4]} cellFiber error: cellFiberPpuRunFibers
