HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/PS3_GAME/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_bdvd/ -> D:/Emulateurs/Rpcs3/dev_hdd0/game/BLJM60329-[CLANNAD]/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: CLANNAD
LDR: ! Serial: BLJM60329
LDR: ! Elf path: /dev_bdvd/PS3_GAME/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xd29d0f0000, g_priv_addr = 0xd39d0f0000
MEM: ! Memory initialized.
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x20000000, size = 0x100000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x20100000, size = 0xa900000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa00000, size = 0x2000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa02000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa03000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa04000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa05000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2ab00000, size = 0x100000
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7708]} cellFont: cellFontInitializeWithRevision(revisionFlags=0x61, config=0xd007f8f0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7748]} cellFontFT: cellFontInitLibraryFreeTypeWithRevision(revisionFlags=0x41, config_addr=0xd007f904, lib_addr_addr=0x280884
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7728]} cellFont: cellFontBindRenderer(font_addr=0x3808b8)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f7588]} cellFont error: cellFontDestroyRenderer
HLE: W {PPU[0x1] Thread (main_thread)[0x001f76c8]} cellFont: cellFontCloseFont(font_addr=0x3808b8)
MEM: E {PPU[0x1] Thread (main_thread)[0x001f76c8]} DynamicMemoryBlock::Free(addr=0x0): failed
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x20000000, size = 0x100000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x20100000, size = 0xa900000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa00000, size = 0x2000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa02000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa03000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa04000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa05000, size = 0x1000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2ab00000, size = 0x100000
MEM: ! {PPU[0x1] Thread (main_thread)[0x001f76c8]} *** Memory Block: addr = 0x2aa06000, size = 0x1000
HLE: W {PPU[0x1] Thread (main_thread)[0x001f76a8]} cellFont: cellFontOpenFontset: fontType->type = 3145993 not supported yet. RD-R-LATIN.TTF will be used instead.
HLE: W {PPU[0x1] Thread (main_thread)[0x001f76a8]} cellFont: cellFontOpenFontFile(library_addr=0x2aa06000, fontPath="/dev_flash/data/font/SCE-PS3-RD-R-LATIN.TTF", subNum=0, uniqueId=0, font_addr=0x3808b8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f76a8]} cellFont: cellFontOpenFontMemory(library_addr=0x2aa06000, fontAddr=0x2aa07000, fontSize=38388, subNum=0, uniqueId=0, font_addr=0x3808b8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7548]} cellFont: cellFontCreateRenderer(library_addr=0x2aa06000, config_addr=0xd007f82c, Renderer_addr=0x3809b8)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7628]} cellFont: cellFontBindRenderer(font_addr=0x3808b8, renderer_addr=0x3809b8)
HLE: E {PPU[0x1] Thread (main_thread)[0x001f75c8]} Unimplemented function: cellFontGetScalePixel -> CELL_OK
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7688]} cellFont: cellFontRenderSurfaceInit(surface_addr=0x380ac8, buffer_addr=0x24278710, bufferWidthByte=128, pixelSizeByte=4, w=32, h=34)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f76e8]} cellFont: cellFontRenderSurfaceSetScissor(surface_addr=0x380ac8, x0=0, y0=0, w=32, h=34)
RSX: W {RSXThread} TODO: NV406E_SEMAPHORE_ACQUIRE: 0x9
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7208]} cellGcmSys: cellGcmSetTileInfo(index=2, location=0, offset=240910336, size=8388608, pitch=4096, comp=0, base=0, bank=0)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f6f88]} cellGcmSys: cellGcmBindTile(index=2)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} cellFs: cellFsStat(path=*0xd00c3210, sb=*0xd00c3184) -> sys_fs_stat()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00c3210, sb=*0xd00c3184)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/kuro_sm.pte'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} cellFs: cellFsStat(path=*0xd00d3210, sb=*0xd00d3184) -> sys_fs_stat()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00d3210, sb=*0xd00d3184)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/siro_sm.pte'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d3020, summertime_addr=0xd00d3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c3020, summertime_addr=0xd00c3024)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2f70, summertime_addr=0xd00d2f74)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2f70, summertime_addr=0xd00c2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d3020, summertime_addr=0xd00d3024)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2f70, summertime_addr=0xd00d2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d3020, summertime_addr=0xd00d3024)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2f70, summertime_addr=0xd00d2f74)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4994, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4994, location=1)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} cellFs: cellFsStat(path=*0xd00c2c20, sb=*0xd00c2b94) -> sys_fs_stat()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00c2c20, sb=*0xd00c2b94)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/kuro_sm.pte'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2a30, summertime_addr=0xd00c2a34)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2980, summertime_addr=0xd00c2984)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2a30, summertime_addr=0xd00c2a34)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2980, summertime_addr=0xd00c2984)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2a30, summertime_addr=0xd00c2a34)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00c2980, summertime_addr=0xd00c2984)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00c2c20, flags=0, fd=*0xd00c2ad4, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00c2c20, flags=0, fd=*0xd00c2ad4, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/kuro_sm.pte'
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0x9a, sb=*0xd00c2b94)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0x9a, sb=*0xd00c2b94)
HLE: E {PPU[0x6f] Thread (fios mediathread 2)[0x001f8708]} cellFs TODO: cellFsFsync(fd=0x77)
HLE: E {PPU[0x6f] Thread (fios mediathread 2)[0x001f8708]} cellFs TODO: cellFsFsync(fd=0x76)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} cellFs: cellFsStat(path=*0xd00d2c20, sb=*0xd00d2b94) -> sys_fs_stat()
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00d2c20, sb=*0xd00d2b94)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6868]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/siro_sm.pte'
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2a30, summertime_addr=0xd00d2a34)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2980, summertime_addr=0xd00d2984)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2a30, summertime_addr=0xd00d2a34)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2980, summertime_addr=0xd00d2984)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2a30, summertime_addr=0xd00d2a34)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c2fb0]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} sys_time: sys_time_get_timezone(timezone_addr=0xd00d2980, summertime_addr=0xd00d2984)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_TIMEZONE
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001c4a74]} cellSysutil: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_SUMMERTIME
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} cellFs: cellFsOpen(path=*0xd00d2c20, flags=0, fd=*0xd00d2ad4, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: sys_fs_open(path=*0xd00d2c20, flags=0, fd=*0xd00d2ad4, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f6848]} sys_fs: *** path = '/dev_bdvd/PS3_GAME/USRDIR/data/sys/effect/siro_sm.pte'
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0x9b, sb=*0xd00d2b94)
HLE: W {PPU[0x90] Thread (fios mediathread 7)[0x001f8788]} sys_fs: sys_fs_fstat(fd=0x9b, sb=*0xd00d2b94)
HLE: E {PPU[0x6f] Thread (fios mediathread 2)[0x001f8708]} cellFs TODO: cellFsFsync(fd=0x77)
HLE: E {PPU[0x6f] Thread (fios mediathread 2)[0x001f8708]} cellFs TODO: cellFsFsync(fd=0x76)
RSX: W {RSXThread} TODO: NV4097_SET_CONTEXT_DMA_REPORT: 0xbad68000
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} TODO: NV4097_SET_ZCULL_STATS_ENABLE: 0x1
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: 0xffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4991, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4992, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4993, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataLocation(index=4994, location=1)
HLE: W {PPU[0x1] Thread (main_thread)[0x001f7188]} cellGcmSys: cellGcmGetReportDataAddressLocation(index=4994, location=1)
RSX: W {RSXThread} TODO: NV4097_SET_CONTEXT_DMA_REPORT: 0xbad68000
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 2
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 3
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 4
RSX: W {RSXThread} NV4097_GET_REPORT: Unimplemented type 5
RSX: W {RSXThread} TODO: NV4097_CLEAR_REPORT_VALUE: ZCULL_STATS
RSX: W {RSXThread} TODO: NV4097_SET_ZCULL_STATS_ENABLE: 0x1
MEM: W {PPU[0x8e] Thread (fios mediathread 5)[0x001a02c0]} decode_x64_reg_op(00007ff6922c06ach): unsupported opcode found (0FB60C03488B5C24308BC248C1E81583)
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} cellFs: cellFsStat(path=*0xd00c3210, sb=*0xd00c3184) -> sys_fs_stat()
HLE: W {PPU[0x8e] Thread (fios mediathread 5)[0x001f6868]} sys_fs: sys_fs_stat(path=*0xd00c3210, sb=*0xd00c3184)
